FACE_010|・お よ い で お よ い で き り の な か ・|u s o w o ts u b u y a i t a n e gts a n a t a o k o r o sh i t e w a t a sh i o n e m u r a s e t e y o s a w a g u n a k i g o e k u r o w o n u r i ts u b u s u y o n a|E4 G#4/Ab4 E4 E4 C#4/Db4 C#4/Db4 B3 B3 B3 C#4/Db4 E4 B4 A4 A4|0.3157894736842105 0.47368421052631576 0.15789473684210525 0.47368421052631576 0.15789473684210525 0.47368421052631576 0.15789473684210525 0.3157894736842105 0.3157894736842105 0.3157894736842105 0.3157894736842105 0.3157894736842105 0.3157894736842105 0.23684210526315788|0.2427875 0.08858859999999999 0.2780492 0.04 0.2042146 0.1237134 0.21407199999999998 0.0747092 0.1118272 0.0814636 0.26 0.0942403 0.0785328 0.7072269 0.1999262 0.6811718999999999 0.0274293 0.2554726 0.054149499999999996 0.0564536 0.08769829999999999 0.3176986 0.0830557 0.0749442 0.28796659999999996 0.0410335 0.177346 0.12047419999999999 0.21500729999999998 0.09907289999999999 0.29790089999999997 0.0429501 0.19727999999999998 0.09382599999999999 0.2490403 0.101592 0.1285103 0.262 0.048999999999999995 0.109 0.049999999999999996 0.2298056 0.0818115 0.07799529999999999 0.080772 0.2136382 0.1081835 0.2652771 0.0825168 0.06648799999999999 0.0725396 0.2286618 0.10048979999999999 0.2278208 0.057021999999999996 0.09364159999999999 0.0468998 0.2297542 0.0791646 0.0964052 0.054716499999999994 0.3230878 0.23785589999999998 0.1030243 0.2466584 0.0495054 0.2401257 0.0696282 0.22654239999999998 0.0851145 0.27010829999999997 0.0247452 0.0760573 0.1107722 0.24517049999999999 0.0303433 0.06948119999999999 0.0981755 0.20898139999999998 0.13485819999999998 0.5968293 0.0390832 0.2576498|0 0 0 0 0 0 0 0 0 0 0 0 1 1
FACE_011|も と め て わ ・ つ み ・ を お か し て く|gts o y o i d e o y o i d e k i r i n o n a k a|G#4/Ab4 G#4/Ab4 A4 G#4/Ab4 A4 A4 B4 B4 B4 A4 F#4/Gb4 F#4/Gb4 G#4/Ab4 A4 B4|0.3157894736842105 0.3157894736842105 0.3157894736842105 0.15789473684210525 0.15789473684210525 0.15789473684210525 0.3157894736842105 0.15789473684210525 0.15789473684210525 0.3157894736842105 0.15789473684210525 0.3157894736842105 0.3157894736842105 1.263157894736842 0.3157894736842105|0.0189895 0.2068267 0.11599509999999999 0.44493859999999996 0.1230598 0.051270899999999994 0.4626693 0.1346177 0.0810608 0.41295099999999996 0.1233705 0.0544636 0.21099459999999998 0.089153 0.27903269999999997 0.0393561 0.264 0.0496177 0.20194209999999999 0.11544019999999999 0.2421958 0.0810888 0.5402167|0 0 0 0 1 1 0 1 1 0 0 0 0 0 0
FACE_012|こ の ・う ・ ま れ て き た わ た ・ し うぉ ・ ど うぉ か ・ ど うぉ か ・ あ い し ・ て と ・ や ど る ・ こ こ ろ こ の こ ど ・ く が ・ す べ て ・ う ば あ て い ・ く の ・ で も む ・ ね の な か の こ ど ・ うぉ うぉ ・ ひ と つ ・ ひ と つ ・ か ぞ うぇ ・ て も ・ と わ に ・ あ い さ れ る こ と ・ な ど ・ み え な ・ い と し り な ・ が ら ・ な げ き ・ さ が し つ ず ・ け た ・ ・|m o t o m e t e w a ts u m i o o k a sh i t e k u|F#4/Gb4 G#4/Ab4 A4 A4 A4 A4 A4 B4 A4 G#4/Ab4 A4 A4 B4 C#5/Db5 C#5/Db5 F#4/Gb4 D5 C#5/Db5 C#5/Db5 F#4/Gb4 D5 C#5/Db5 C#5/Db5 B4 A4 E5 E5 D5 C#5/Db5 C#5/Db5 F#4/Gb4 G#4/Ab4 A4 A4 A4 A4 A4 B4 A4 G#4/Ab4 A4 A4 B4 A4 A4 F#4/Gb4 A4 B4 B4 D5 C#5/Db5 D5 C#5/Db5 D5 D5 D5 C#5/Db5 C#5/Db5 F#4/Gb4 G#4/Ab4 A4 A4 A4 A4 A4 B4 A4 G#4/Ab4 A4 A4 B4 C#5/Db5 C#5/Db5 F#4/Gb4 D5 C#5/Db5 C#5/Db5 F#4/Gb4 D5 C#5/Db5 C#5/Db5 B4 A4 E5 E5 D5 C#5/Db5 C#5/Db5 F#4/Gb4 G#4/Ab4 A4 A4 A4 A4 A4 B4 A4 G#4/Ab4 A4 A4 B4 A4 A4 G#4/Ab4 A4 B4 B4 D5 C#5/Db5 B4 A4 B4 B4 D5 C#5/Db5 C#5/Db5 G#4/Ab4 A4 B4 B4 D5 C#5/Db5 B4 A4 B4 B4 D5 C#5/Db5 C#5/Db5 C#5/Db5|0.15789473684210525 0.3157894736842105 0.15789473684210525 0.15789473684210525 0.15789473684210525 0.15789473684210525 0.15789473684210525 0.15789473684210525 0.15789473684210525 0.15789473684210525 0.15789473684210525 0.15789473684210525 0.3157894736842105 0.15789473684210525 0.15789473684210525 0.15789473684210525 0.15789473684210525 0.15789473684210525 0.15789473684210525 0.15789473684210525 0.15789473684210525 0.15789473684210525 0.15789473684210525 0.15789473684210525 0.15789473684210525 0.15789473684210525 0.15789473684210525 0.3157894736842105 0.15789473684210525 0.15789473684210525 0.15789473684210525 0.15789473684210525 0.15789473684210525 0.15789473684210525 0.15789473684210525 0.15789473684210525 0.15789473684210525 0.15789473684210525 0.15789473684210525 0.15789473684210525 0.15789473684210525 0.15789473684210525 0.3157894736842105 0.15789473684210525 0.15789473684210525 0.15789473684210525 0.15789473684210525 0.15789473684210525 0.15789473684210525 0.15789473684210525 0.3157894736842105 0.15789473684210525 0.3157894736842105 0.15789473684210525 0.15789473684210525 0.3157894736842105 0.15789473684210525 0.15789473684210525 0.15789473684210525 0.15789473684210525 0.15789473684210525 0.15789473684210525 0.15789473684210525 0.15789473684210525 0.15789473684210525 0.15789473684210525 0.15789473684210525 0.15789473684210525 0.15789473684210525 0.15789473684210525 0.3157894736842105 0.15789473684210525 0.15789473684210525 0.15789473684210525 0.15789473684210525 0.15789473684210525 0.15789473684210525 0.15789473684210525 0.15789473684210525 0.15789473684210525 0.15789473684210525 0.15789473684210525 0.15789473684210525 0.15789473684210525 0.15789473684210525 0.3157894736842105 0.15789473684210525 0.15789473684210525 0.15789473684210525 0.15789473684210525 0.15789473684210525 0.15789473684210525 0.15789473684210525 0.15789473684210525 0.15789473684210525 0.15789473684210525 0.15789473684210525 0.15789473684210525 0.15789473684210525 0.15789473684210525 0.3157894736842105 0.15789473684210525 0.15789473684210525 0.15789473684210525 0.15789473684210525 0.15789473684210525 0.15789473684210525 0.15789473684210525 0.3157894736842105 0.3157894736842105 0.15789473684210525 0.15789473684210525 0.15789473684210525 0.15789473684210525 0.3157894736842105 0.15789473684210525 0.15789473684210525 0.15789473684210525 0.15789473684210525 0.15789473684210525 0.15789473684210525 0.3157894736842105 0.3157894736842105 0.15789473684210525 0.15789473684210525 0.15789473684210525 0.15789473684210525 0.9473684210526315 1.263157894736842 0.07894736842105263|0.033759199999999996 0.2500286 0.0729731 0.2240771 0.0894571 0.2369819 0.0702238 0.1294089 0.0587249 0.1625768 0.1474232 0.192 0.0904386 0.31600429999999996 0.2932961 0.0622299 0.0843978 0.2412268 0.11240649999999999 0.2192172 0.0949476 1.1478108999999999 0.10971729999999999 0.3397014|0 0 1 1 0 0 0 0 0 0 1 1 0 1 1 0 0 1 1 0 0 1 1 0 0 1 1 0 1 1 0 0 1 1 0 0 0 0 0 0 1 1 0 1 1 0 0 1 1 0 0 0 0 1 1 0 1 1 0 0 1 1 0 0 0 0 0 0 1 1 0 1 1 0 0 1 1 0 0 1 1 0 0 1 1 0 1 1 0 0 1 1 0 0 0 0 0 0 1 1 0 1 1 0 0 1 1 0 0 0 0 1 1 0 1 1 0 0 1 1 0 0 0 0 1 1 0 1 1 1
FACE_013|う そ お つ ・ く な ・ に か が お ち ば ・ に つ ・ も る|k o n o gts u m a r e t e k i t a w a t a sh i w o d o w o k a d o w o k a a i sh i t e t o y a d o r u k o k o r o k o n o k o d o k u g a s u b e t e u b a a t e i k u n o d e m o m u n e n o n a k a n o k o d o w o w o h i t o ts u h i t o ts u k a z o w e t e m o t o w a n i a i s a r e r u k o t o n a d o m i e n a i t o sh i r i n a g a r a n a g e k i s a g a sh i ts u z u k e t a|E4 F#4/Gb4 G#4/Ab4 A4 A4 F#4/Gb4 B4 B4 A4 G#4/Ab4 A4 F#4/Gb4 E4 F#4/Gb4 F#4/Gb4 E4 F#4/Gb4 F#4/Gb4 A4 G#4/Ab4|0.3157894736842105 0.3157894736842105 0.15789473684210525 0.15789473684210525 0.15789473684210525 0.15789473684210525 0.3157894736842105 0.3157894736842105 0.3157894736842105 0.3157894736842105 0.3157894736842105 0.3157894736842105 0.15789473684210525 0.15789473684210525 0.15789473684210525 0.15789473684210525 0.3157894736842105 0.3157894736842105 0.3157894736842105 0.3157894736842105|0.0300754 0.1256325 0.0341873 0.274438 0.0251744 0.2775903 0.033872099999999995 0.1285403 0.0156333 0.0918951 0.0661747 0.0741368 0.0845288 0.081102 0.0822879 0.0960026 0.0663008 0.08667029999999999 0.06693299999999999 0.22318459999999998 0.1108715 0.2654762 0.04 0.2503955 0.0538036 0.1258009 0.04 0.0916126 0.07227309999999999 0.2533833 0.0551889 0.1175421 0.049999999999999996 0.0930363 0.0687619 0.35920179999999996 0.119 0.0625858 0.08424609999999999 0.22719609999999998 0.0654083 0.25952349999999996 0.0858335 0.2284196 0.113011 0.0601335 0.0580235 0.1388196 0.0182388 0.22906189999999998 0.0794988 0.084022 0.0595164 0.1388186 0.0348141 0.0717382 0.08880919999999999 0.14012 0.028484299999999997 0.0664633 0.0759581 0.1244868 0.0189895 0.2489737 0.0946137 0.2651322 0.0611885 0.19622499999999998 0.1234319 0.10233239999999999 0.045882099999999995 0.0891545 0.050638699999999995 0.26052179999999997 0.1909494 0.0380364 0.2976992 0.10952049999999999 0.075958 0.26752149999999997 0.2800097 0.07786939999999999 0.2562121 0.045162799999999996 0.2707785 0.067359 0.10260849999999999 0.0495933 0.1276718 0.0321351 0.2578003 0.0437995 0.119 0.0417419 0.11825809999999999 0.0339868 0.0661345 0.0909429 0.1545957 0.0217129 0.0576803 0.0827464 0.1163811 0.042461399999999996 0.2797579 0.0536001 0.253656 0.044294299999999995 0.25908909999999996 0.0689606 0.051306399999999995 0.08400969999999999 0.1016656 0.0755115 0.25786 0.06416089999999999 0.0708757 0.0706924 0.0907185 0.079123 0.2479187 0.0717382 0.11977789999999999 0.0486369 0.10682739999999999 0.0380849 0.2204894 0.08245469999999999 0.2579492 0.0547164 0.24946839999999998 0.09101419999999999 0.12209039999999999 0.037979 0.1289306 0.0335353 0.3074647 0.16899999999999998 0.0836111 0.0783889 0.088 0.059 0.17099999999999999 0.0202506 0.047663699999999996 0.08417709999999999 0.0920035 0.0721459 0.25775919999999997 0.049496899999999996 0.22931759999999998 0.0710648 0.2612248 0.0460313 0.13462 0.1518166 0.0260555 0.27637249999999997 0.13209659999999998 0.0655172 0.2153862 0.11199999999999999 0.27199999999999996 0.043 0.10947549999999999 0.0399517 0.222962 0.0919116 0.1502532 0.0260555 0.3767125 0.0764294 0.1062486 0.033384 0.10430579999999999 0.0702658 0.2336307 0.08049919999999999 0.139926 0.0294345 0.2216491 0.09595479999999999 0.2163173 0.0989539 0.1083413 0.057322 0.2227805 0.0752351 0.10516529999999999 0.0519212 2.4954777999999997|0 0 0 1 1 0 1 1 0 0 0 0 0 1 1 0 1 1 0 0
flame_heart_ritsu_000|す こ し の き た ・い ・ うぉ ・う ・ ら ぎ い てっ た ・|s u k o sh i n o k i t a gts i w o gts u r a g i i t e cl t a|G4 G4 G4 E4 D4 E4 E4 E4 D4 B4 B4 B4 A4 G4 A4 A4 A4|0.11538461538461539 0.11538461538461539 0.23076923076923078 0.23076923076923078 0.11538461538461539 0.23076923076923078 0.11538461538461539 0.11538461538461539 0.23076923076923078 0.11538461538461539 0.11538461538461539 0.11538461538461539 0.23076923076923078 0.11538461538461539 0.23076923076923078 0.11538461538461539 0.46153846153846156|0.06905159999999999 0.0259261 0.0613998 0.061399699999999995 0.07579029999999999 0.1650119 0.07387149999999999 0.1563775 0.0911403 0.0566029 0.0767496 0.1857304 0.0224532 0.1602149 0.08733189999999999 0.2215856 0.0220655 0.2013489 0.015469 0.0825059 0.054684199999999995 0.20962029999999998 0.035019299999999996 0.0623591 0.15062129999999999 0.08346519999999999 0.0143906 0.6218651|0 0 0 0 0 0 1 1 0 1 1 0 0 0 0 1 1
flame_heart_ritsu_001|か な ・ え た い こ と|k a n a e t a i k o t o|B3 D4 D4 D4 D4 D4 D4 E4|0.11538461538461539 0.11538461538461539 0.11538461538461539 0.11538461538461539 0.11538461538461539 0.11538461538461539 0.11538461538461539 0.23076923076923078|0.017268699999999998 0.0527654 0.046049799999999995 0.2244928 0.049887299999999996 0.07674969999999999 0.155862 0.031215299999999998 0.059481 0.050846699999999995 0.0585216 0.2878114|0 1 1 0 0 0 0 0
flame_heart_ritsu_002|もっ ・ て た の に|m o cl t e t a n o n i|B4 B4 A4 G4 G4 A4|0.23076923076923078 0.11538461538461539 0.11538461538461539 0.11538461538461539 0.11538461538461539 0.23076923076923078|0.023984199999999997 0.2599896 0.0661966 0.0153499 0.0431717 0.0566029 0.0566029 0.0527654 0.09305899999999999 0.026862399999999998 0.2760047|1 1 0 0 0 0
flame_heart_ritsu_003|ば ・ か お み る そ ・ ん な こ と|b a k a o m i r u s o N n a k o t o|D4 D4 D4 D4 D4 E4 G4 G4 G4 F#4/Gb4 E4 D4|0.11538461538461539 0.11538461538461539 0.11538461538461539 0.23076923076923078 0.11538461538461539 0.23076923076923078 0.11538461538461539 0.17307692307692307 0.057692307692307696 0.11538461538461539 0.11538461538461539 0.23076923076923078|0.022065599999999998 0.1889961 0.07483089999999999 0.0479686 0.178855 0.0418003 0.0631997 0.0327374 0.16693059999999998 0.11416509999999999 0.2590302 0.046049799999999995 0.0393342 0.0402936 0.0777091 0.0527654 0.0642778 0.2408022|1 1 0 0 0 0 1 1 0 0 0 0
flame_heart_ritsu_004|い ・ て たっ け|i t e t a cl k e|F#4/Gb4 F#4/Gb4 E4 F#4/Gb4 G4|0.11538461538461539 0.11538461538461539 0.11538461538461539 0.23076923076923078 0.34615384615384615|0.18611799999999998 0.067156 0.0431717 0.0642779 0.1429462 0.0777091 0.0163093 0.3143449|1 1 0 0 0
flame_heart_ritsu_005|い つ の ま に か ・|i ts u n o m a n i k a|D4 A#4/Bb4 A4 G4 F4 G4 G4|0.11538461538461539 0.23076923076923078 0.23076923076923078 0.23076923076923078 0.11538461538461539 0.11538461538461539 0.6923076923076923|0.0441311 0.09785579999999999 0.1903224 0.040886 0.1496619 0.08442469999999999 0.2050274 0.0328966 0.0527654 0.057562199999999994 0.7598218999999999|0 0 0 0 0 1 1
flame_heart_ritsu_006|な ・ が さ れ て ・ ・|n a g a s a r e t e|A#4/Bb4 A#4/Bb4 A4 G4 F4 D4 D4 D4|0.11538461538461539 0.23076923076923078 0.23076923076923078 0.23076923076923078 0.11538461538461539 0.11538461538461539 0.46153846153846156 0.11538461538461539|0.025903 0.30124249999999997 0.050552799999999995 0.1394027 0.1055308 0.19954919999999998 0.0306999 0.0623591 0.0633185 0.7041398|1 1 0 0 0 1 1 1
flame_heart_ritsu_007|あ う と お め ・ も り|a u t o o m e m o r i|C5 C5 D5 D#5/Eb5 F5 F5 D#5/Eb5 D5|0.11538461538461539 0.11538461538461539 0.11538461538461539 0.23076923076923078 0.11538461538461539 0.46153846153846156 0.46153846153846156 0.46153846153846156|0.1392951 0.0247574 0.07483089999999999 0.1379615 0.1699966 0.07674969999999999 0.4768074 0.1055308 0.42626529999999996 0.022720399999999998 0.5573946|0 0 0 0 1 1 0 0
flame_heart_ritsu_008|か ・ く し て た ・|k a k u sh i t e t a|A#4/Bb4 A#4/Bb4 A4 G4 F4 G4 G4|0.11538461538461539 0.23076923076923078 0.23076923076923078 0.23076923076923078 0.11538461538461539 0.11538461538461539 0.6923076923076923|0.013431199999999999 0.2926082 0.0882621 0.1256776 0.1093683 0.1439057 0.077709 0.0575623 0.049887299999999996 0.7792686999999999|1 1 0 0 0 1 1
flame_heart_ritsu_009|む ・ ね の お く ・ ・|m u n e n o o k u|A#4/Bb4 A#4/Bb4 A4 G4 F4 D4 D4 D4|0.11538461538461539 0.23076923076923078 0.23076923076923078 0.23076923076923078 0.11538461538461539 0.11538461538461539 0.46153846153846156 0.11538461538461539|0.0115125 0.323308 0.0623591 0.15402739999999998 0.0762217 0.1787783 0.0610644 0.07579029999999999 0.6111194|1 1 0 0 0 1 1 1
flame_heart_ritsu_010|ふ り わ こ こ ・ ま で|f u r i w a k o k o m a d e|C5 D5 D#5/Eb5 D#5/Eb5 F5 F5 D#5/Eb5 D5|0.23076923076923078 0.23076923076923078 0.11538461538461539 0.23076923076923078 0.11538461538461539 0.46153846153846156 0.46153846153846156 0.46153846153846156|0.0163093 0.1974649 0.033743499999999996 0.2081835 0.0479686 0.0470092 0.0422123 0.11608389999999999 0.0873028 0.49599479999999996 0.1132058 0.42596069999999997 0.0473349 0.39999999999999997|0 0 0 0 1 1 0 0
flame_heart_ritsu_011|あ き ら め ・ た び と ク と せ ・ な か で か た る ・|a k i r a m e t a b i t o k U t o s e n a k a d e k a t a r u|G4 G4 E4 D4 D4 E4 E4 E4 E4 D4 B4 B4 B4 A4 A4 G4 A4 A4 A4|0.23076923076923078 0.11538461538461539 0.23076923076923078 0.11538461538461539 0.11538461538461539 0.11538461538461539 0.11538461538461539 0.11538461538461539 0.11538461538461539 0.23076923076923078 0.11538461538461539 0.11538461538461539 0.11538461538461539 0.11538461538461539 0.11538461538461539 0.11538461538461539 0.23076923076923078 0.11538461538461539 0.46153846153846156|0.1622051 0.0687609 0.1022597 0.0442268 0.14089859999999998 0.0881549 0.1939409 0.0493667 0.0617085 0.042314399999999995 0.07228699999999999 0.049366799999999995 0.0634715 0.07757639999999999 0.0309143 0.0448989 0.12165379999999999 0.11812769999999999 0.19531959999999998 0.037409399999999995 0.045840599999999995 0.0705239 0.09168119999999999 0.0528929 0.017631 0.059945399999999996 0.07228699999999999 0.0476037 0.2241849 0.04 0.5415512|0 0 0 1 1 0 0 0 0 0 1 1 0 0 0 0 0 1 1
flame_heart_ritsu_012|ま ・ な ん だ こ と|m a n a N d a k o t o|D4 D4 D4 D4 D4 D4 E4|0.11538461538461539 0.11538461538461539 0.11538461538461539 0.11538461538461539 0.11538461538461539 0.11538461538461539 0.34615384615384615|0.029972699999999998 0.2188804 0.043324 0.1278058 0.052962699999999995 0.021771199999999997 0.0639029 0.07365089999999999 0.0487395 0.0552381 0.2680314|1 1 0 0 0 0 0
flame_heart_ritsu_013|む ・ じゅ ん シ て る|m u j u N sh I t e r u|B4 B4 B4 A4 A4 G4 A4|0.11538461538461539 0.11538461538461539 0.11538461538461539 0.17307692307692307 0.057692307692307696 0.11538461538461539 0.23076923076923078|0.0171861 0.2319269 0.0422409 0.0917023 0.1010896 0.0693184 0.022745099999999997 0.012997199999999999 0.1158917 0.025994399999999997 0.2729413|1 1 0 0 0 0 0
flame_heart_ritsu_014|ば ・ か お み る だ ・ れ か さ ん が ・い ・ て たっ け|b a k a o m i r u d a r e k a s a N g a gts i t e t a cl k e|D4 D4 D4 D4 D4 E4 G4 G4 G4 F#4/Gb4 E4 D4 D4 F#4/Gb4 F#4/Gb4 E4 F#4/Gb4 G4|0.11538461538461539 0.11538461538461539 0.11538461538461539 0.23076923076923078 0.11538461538461539 0.23076923076923078 0.11538461538461539 0.11538461538461539 0.11538461538461539 0.11538461538461539 0.11538461538461539 0.11538461538461539 0.23076923076923078 0.11538461538461539 0.11538461538461539 0.11538461538461539 0.23076923076923078 0.34615384615384615|0.0335762 0.2155369 0.0714846 0.0855649 0.1299166 0.08 0.075 0.034999999999999996 0.1598968 0.10072829999999999 0.20903839999999999 0.0173296 0.045490199999999995 0.0639029 0.0487395 0.07040149999999999 0.12130729999999999 0.0531655 0.0356487 0.24153129999999998 0.014080299999999999 0.1635482 0.0574043 0.0487395 0.0823156 0.10072829999999999 0.09639589999999999 0.011914099999999999 0.2876938|1 1 0 0 0 0 1 1 0 0 0 0 0 1 1 0 0 0
flame_heart_ritsu_015|き れ ・ い ご と に ・ ・|k i r e i g o t o n i|D4 A#4/Bb4 A#4/Bb4 A4 G4 F4 G4 G4 G4|0.11538461538461539 0.11538461538461539 0.23076923076923078 0.23076923076923078 0.23076923076923078 0.11538461538461539 0.11538461538461539 0.46153846153846156 0.11538461538461539|0.0194958 0.0509057 0.056321199999999995 0.3174693 0.1699258 0.0650742 0.1569613 0.0714846 0.07040149999999999 0.0379086 0.693244|0 1 1 0 0 0 1 1 1
flame_heart_ritsu_016|ふ ・ れ る た び ・ ・|f u r e r u t a b i|A#4/Bb4 A#4/Bb4 A4 G4 F4 D4 D4 D4|0.11538461538461539 0.23076923076923078 0.23076923076923078 0.23076923076923078 0.11538461538461539 0.11538461538461539 0.46153846153846156 0.11538461538461539|0.0205789 0.31710469999999996 0.0500663 0.2099337 0.031597599999999997 0.1440524 0.0617367 0.0779832 0.0596301 0.6487174|1 1 0 0 0 1 1 1
flame_heart_ritsu_017|い た む の わ ・ な ぜ ・|i t a m u n o w a n a z e|C5 D5 D#5/Eb5 D#5/Eb5 F5 F5 D#5/Eb5 D5 D5|0.23076923076923078 0.23076923076923078 0.11538461538461539 0.23076923076923078 0.11538461538461539 0.46153846153846156 0.46153846153846156 0.46153846153846156 0.11538461538461539|0.1635482 0.0714846 0.173296 0.043324 0.0714846 0.030326799999999998 0.19062569999999998 0.07473389999999999 0.48197959999999995 0.1082228 0.36509199999999997 0.0769001 0.5848741|0 0 0 0 1 1 0 1 1
flame_heart_ritsu_018|・い ・ ら だ ち が ・|gts i r a d a ch i g a|A#4/Bb4 A#4/Bb4 A4 G4 F4 G4 G4|0.11538461538461539 0.23076923076923078 0.23076923076923078 0.23076923076923078 0.11538461538461539 0.11538461538461539 0.6923076923076923|0.022745099999999997 0.2740244 0.0801494 0.1852101 0.0568322 0.1446245 0.10037549999999999 0.048009199999999995 0.0519908 0.7798301999999999|1 1 0 0 0 1 1
flame_heart_ritsu_019|つ ・ の る だ け ・|ts u n o r u d a k e|A#4/Bb4 A#4/Bb4 A4 G4 F4 D4 D4|0.11538461538461539 0.23076923076923078 0.23076923076923078 0.23076923076923078 0.11538461538461539 0.11538461538461539 0.46153846153846156|0.056321199999999995 0.31086539999999996 0.0422252 0.20277479999999998 0.0300918 0.20490819999999998 0.039872399999999995 0.0541551 0.056321199999999995 0.6401122|1 1 0 0 0 1 1
flame_heart_ritsu_020|ど れ だっ け ・|d o r e d a cl k e|E4 G4 A4 B4 B4|0.23076923076923078 0.11538461538461539 0.23076923076923078 0.11538461538461539 0.46153846153846156|0.0296773 0.1938749 0.043324 0.0714846 0.0444071 0.0801495 0.14080299999999998 0.012997199999999999 0.5932824|0 0 0 1 1
flame_heart_ritsu_021|う そ お か さ ね た ・ ら ・|u s o o k a s a n e t a r a|B4 A4 G4 F#4/Gb4 D4 F#4/Gb4 F#4/Gb4 F#4/Gb4 G4 G4|0.23076923076923078 0.23076923076923078 0.23076923076923078 0.23076923076923078 0.23076923076923078 0.34615384615384615 0.11538461538461539 0.23076923076923078 0.23076923076923078 0.46153846153846156|0.15596649999999998 0.0779832 0.22477049999999998 0.1705611 0.0671522 0.1787115 0.0769001 0.1321383 0.0812325 0.270775 0.06606909999999999 0.26319339999999997 0.0812325 0.6724319999999999|0 0 0 0 0 0 1 1 1 1
flame_heart_ritsu_022|め ざ し た ・ り そ お に ち か ず け る ・ か く ご うぉ ・|m e z a sh i t a r i s o o n i ch i k a z u k e r u k a k u g o w o|G4 F#4/Gb4 G4 C4 C4 G4 F#4/Gb4 G4 A4 G4 F#4/Gb4 D4 D4 B3 B3 D4 F#4/Gb4 A4 B4 B4|0.23076923076923078 0.23076923076923078 0.11538461538461539 0.11538461538461539 0.23076923076923078 0.23076923076923078 0.23076923076923078 0.23076923076923078 0.23076923076923078 0.23076923076923078 0.46153846153846156 0.23076923076923078 0.11538461538461539 0.11538461538461539 0.23076923076923078 0.23076923076923078 0.11538461538461539 0.23076923076923078 0.11538461538461539 0.46153846153846156|0.027077499999999997 0.151634 0.0801494 0.16571439999999998 0.07906629999999999 0.0335761 0.0888142 0.21661999999999998 0.11697489999999999 0.1473016 0.0736508 0.2175105 0.21253529999999998 0.0378535 0.14838469999999998 0.10831009999999999 0.1180579 0.0855649 0.4083288 0.0942297 0.151634 0.049822599999999995 0.0778138 0.055 0.20619659999999998 0.10506069999999999 0.1527171 0.0833988 0.075817 0.024911299999999997 0.1765453 0.060353199999999996 0.565|0 0 0 1 1 0 0 0 0 0 0 0 0 1 1 0 0 0 1 1
flame_heart_ritsu_023|き め て は し り だ ・ せ ・|k i m e t e h a sh i r i d a s e|B4 A4 G4 F#4/Gb4 D4 F#4/Gb4 A4 A4 G4 G4|0.23076923076923078 0.23076923076923078 0.23076923076923078 0.23076923076923078 0.23076923076923078 0.34615384615384615 0.11538461538461539 0.23076923076923078 0.23076923076923078 0.34615384615384615|0.0173296 0.1982073 0.0368254 0.1592158 0.06606909999999999 0.2068721 0.0389916 0.1353876 0.0823156 0.1951687 0.0355613 0.2350031 0.1202241 0.23503269999999998 0.1018115 0.6046054|0 0 0 0 0 0 1 1 1 1
flame_heart_ritsu_024|め お さ ま ・ し た ・|m e o s a m a sh i t a|G4 F#4/Gb4 G4 C4 C4 B3 C4 C4|0.23076923076923078 0.23076923076923078 0.11538461538461539 0.11538461538461539 0.11538461538461539 0.23076923076923078 0.11538461538461539 0.46153846153846156|0.015163399999999999 0.2512793 0.1180579 0.0942297 0.08339869999999999 0.0357423 0.09964529999999999 0.135534 0.1276593 0.09964519999999999 0.5426955|0 0 0 1 1 0 1 1
flame_heart_ritsu_025|ほ の お が ・ き え る ま で ・ ・|h o n o o g a k i e r u m a d e|G4 F#4/Gb4 G4 E4 E4 D4 A4 A4 A4 B4 B4 B4|0.23076923076923078 0.23076923076923078 0.11538461538461539 0.11538461538461539 0.23076923076923078 0.23076923076923078 0.23076923076923078 0.23076923076923078 0.23076923076923078 0.23076923076923078 1.3846153846153846 0.34615384615384615|0.022745099999999997 0.19062559999999998 0.0335761 0.2519723 0.057794399999999996 0.0411578 0.2458638 0.1093931 0.16679739999999998 0.27943989999999996 0.027077499999999997 0.17546219999999998 0.0335761 0.19062559999999998 0.0498227 2.0633059|0 0 0 1 1 0 0 0 0 1 1 1
flame_heart_ritsu_026|あ あ ・ ・|a a|E4 B4 B4 B4|0.46153846153846156 0.23076923076923078 1.8461538461538463 0.34615384615384615|0.45485529999999996 2.4402606|0 1 1 1
flame_heart_ritsu_027|あ ・ あ あ ・ ・|a a a|A4 A4 G#4/Ab4 E4 E4 E4|0.23076923076923078 0.23076923076923078 0.46153846153846156 0.23076923076923078 1.8461538461538463 0.11538461538461539|0.435405 0.4872948 2.3000879999999997|1 1 0 1 1 1
flame_heart_ritsu_028|あ あ ・ ・|a a|E4 B4 B4 B4|0.46153846153846156 0.23076923076923078 1.8461538461538463 0.23076923076923078|0.4651741 2.345471|0 1 1 1
flame_heart_ritsu_029|あ あ あ あ ・|a a a a|G#4/Ab4 A4 G#4/Ab4 E4 E4|0.23076923076923078 0.23076923076923078 0.46153846153846156 0.23076923076923078 1.8461538461538463|0.18401099999999998 0.2560418 0.49359149999999996 2.1013557|0 0 0 1 1
flame_heart_ritsu_030|い ま わ ・|i m a w a|G#4/Ab4 G#4/Ab4 A#4/Bb4 A#4/Bb4|0.23076923076923078 0.23076923076923078 0.23076923076923078 0.23076923076923078|0.1518028 0.0797938 0.1615337 0.12261 0.4654064|0 0 1 1
